,0,1,2,3,4,5,6,7,8,9,10,11,12,13
166.195.67.208,80.0,1547195351.0,1547196877.0,1547196701.0,1547195605.0,1547195605.0,1547196877.0,1547196222.0,1547196701.0,1547195869.0,1547196222.0,1547196222.0,1547196222.0,1547196222.0
182.107.183.106,11.0,1547430147.0,1547429909.0,1547430644.0,1547429909.0,1547430147.0,1547429909.0,1547429909.0,1547430644.0,1547429909.0,1547430147.0,1547429292.0,1547427506.0,1547427506.0
245.171.183.99,50.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0
84.174.55.108,50.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0
45.40.57.88,80.0,1547195869.0,1547195605.0,1547196877.0,1547195351.0,1547195605.0,1547196877.0,1547195351.0,1547196701.0,1547195869.0,1547196222.0,1547195351.0,1547195605.0,1547195605.0
244.103.119.43,20.0,1543286640.0,463083911.0,442359061.0,445939918.0,443624361.0,365679346.0,504912521.0,469978997.0,504801506.0,590438609.0,378422517.0,557537073.0,557537073.0
189.161.150.147,20.0,557539127.0,1543286640.0,557531297.0,297775648.0,368635953.0,349010034.0,557539981.0,441575281.0,504791455.0,557530657.0,188862738.0,493818288.0,493818288.0
212.109.70.55,13.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
165.180.27.34,11.0,1547431139.0,1547428994.0,1547430147.0,1547430644.0,1547428994.0,1547428994.0,1547430644.0,1547427506.0,1547429909.0,1547431139.0,1547427506.0,1547427506.0,1547427506.0
184.172.103.76,40.0,1543285418.0,1543286117.0,1543286718.0,1543286640.0,1543286062.0,1543286062.0,1543286640.0,1543286117.0,1543286640.0,1543285418.0,1543286062.0,1543286718.0,1543286718.0
213.95.55.83,30.0,557528342.0,456099350.0,384274798.0,445941316.0,445940938.0,504903015.0,445941033.0,504903015.0,514693085.0,397457109.0,384274798.0,587631787.0,587631787.0
238.69.235.192,80.0,1547196877.0,1547195351.0,1547195605.0,1547196877.0,1547195869.0,1547195605.0,1547195605.0,1547195605.0,1547195351.0,1547195605.0,1547195605.0,1547196701.0,1547196701.0
163.140.241.165,70.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
193.145.128.185,80.0,1547195605.0,1547196877.0,1547195869.0,1547196222.0,1547195351.0,1547195605.0,1547196222.0,1547196701.0,1547195351.0,1547196701.0,1547195869.0,1547196877.0,1547196877.0
215.81.112.42,11.0,1547430147.0,1547430147.0,1547429292.0,1547430644.0,1547429292.0,1547431139.0,1547427506.0,1547427506.0,1547430644.0,1547429909.0,1547431139.0,1547428994.0,1547428994.0
183.20.190.65,40.0,1543286640.0,1543285418.0,1543286600.0,1543284750.0,1543284750.0,1543285418.0,1543286062.0,1543286062.0,1543286062.0,1543285418.0,1543286600.0,1543286062.0,1543286062.0
78.53.122.41,50.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0
61.112.17.51,10.0,1531801122.0,1531787589.0,1531787977.0,1531787977.0,1531801305.0,1531787977.0,1531801305.0,1531787589.0,1531801305.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0
223.83.174.93,70.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
203.49.67.107,10.0,1531787977.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0,1531801305.0,1531787589.0,1531801122.0,1531801122.0,1531787977.0,1531801305.0,1531801122.0,1531801122.0
189.51.134.224,40.0,1543286600.0,1543286600.0,1543286600.0,1543286718.0,1543286718.0,1543286718.0,1543285418.0,1543286117.0,1543286718.0,1543286718.0,1543286718.0,1543286062.0,1543286062.0
7.50.153.5,70.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
76.150.182.186,80.0,1547195605.0,1547196222.0,1547196701.0,1547196222.0,1547196877.0,1547195351.0,1547195869.0,1547196222.0,1547196222.0,1547195605.0,1547195605.0,1547196222.0,1547196222.0
182.207.167.191,13.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
115.237.110.252,50.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0
238.162.195.251,20.0,215882571.0,485922606.0,188862738.0,504899715.0,448965768.0,548680197.0,324366442.0,383082178.0,510508340.0,493818288.0,377346178.0,315865506.0,315865506.0
156.160.240.45,40.0,1543284750.0,1543286117.0,1543286718.0,1543286117.0,1543286718.0,1543285418.0,1543286600.0,1543286062.0,1543286718.0,1543284750.0,1543285418.0,1543286600.0,1543286600.0
255.84.243.136,11.0,1547431139.0,1547427506.0,1547431139.0,1547429292.0,1547429909.0,1547430147.0,1547429292.0,1547428994.0,1547430147.0,1547427506.0,1547429292.0,1547429909.0,1547429909.0
42.230.51.17,30.0,590441174.0,557537073.0,307993552.0,384274798.0,188862738.0,557537370.0,384274798.0,307998406.0,437618155.0,445940040.0,456099376.0,256895428.0,256895428.0
121.160.123.6,50.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0
186.219.42.206,13.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
72.150.36.198,13.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0
3.211.243.68,40.0,1543286062.0,1543285418.0,1543285418.0,1543286062.0,1543286640.0,1543286640.0,1543285418.0,1543286117.0,1543286640.0,1543286117.0,1543284750.0,1543286062.0,1543286062.0
219.72.205.66,50.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0
145.84.3.47,11.0,1547430644.0,1547427506.0,1547427506.0,1547430644.0,1547429292.0,1547430147.0,1547431139.0,1547429292.0,1547428994.0,1547429292.0,1547427506.0,1547429292.0,1547429292.0
173.35.53.202,70.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0
146.144.206.95,10.0,1531801305.0,1531801305.0,1531787589.0,1531787977.0,1531787977.0,1531801122.0,1531787977.0,1531801122.0,1531787977.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0
49.25.239.236,20.0,128484167.0,445935880.0,445822651.0,504914982.0,188862738.0,1547014791.0,540236188.0,1547024459.0,315394810.0,188862738.0,510508452.0,557532959.0,557532959.0
132.77.14.74,10.0,1531801305.0,1531801305.0,1531787589.0,1531787589.0,1531801305.0,1531801122.0,1531787977.0,1531787977.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531787589.0
248.135.104.25,80.0,1547195605.0,1547195869.0,1547195605.0,1547195351.0,1547195869.0,1547195869.0,1547195869.0,1547196701.0,1547195869.0,1547196701.0,1547195605.0,1547196222.0,1547196222.0
205.181.255.140,20.0,584299940.0,504801389.0,383913285.0,557538103.0,527090196.0,128484117.0,1543286640.0,481209234.0,377314400.0,504915569.0,445932626.0,548680197.0,548680197.0
84.74.52.221,10.0,1531787977.0,1531801122.0,1531787977.0,1531801305.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0,1531801122.0,1531787977.0,1531787977.0,1531787977.0
136.54.194.152,80.0,1547195869.0,1547196877.0,1547195605.0,1547196877.0,1547195605.0,1547196877.0,1547196877.0,1547195351.0,1547196222.0,1547196877.0,1547195351.0,1547195869.0,1547195869.0
229.87.49.87,40.0,1543286640.0,1543286640.0,1543286117.0,1543286117.0,1543286600.0,1543286600.0,1543286718.0,1543286640.0,1543284750.0,1543284750.0,1543286718.0,1543285418.0,1543285418.0
188.55.230.181,13.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
215.123.149.255,50.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0
46.95.218.147,20.0,377354499.0,443624884.0,438055472.0,355693865.0,510507985.0,481211371.0,176474347.0,557533211.0,540640869.0,377345581.0,510691938.0,400916705.0,400916705.0
75.7.120.122,13.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
149.74.232.155,10.0,1531787589.0,1531787977.0,1531801305.0,1531801305.0,1531801305.0,1531801122.0,1531801122.0,1531787977.0,1531787589.0,1531801122.0,1531801305.0,1531787589.0,1531787589.0
247.227.58.102,80.0,1547195605.0,1547195869.0,1547196877.0,1547195351.0,1547196222.0,1547196877.0,1547196222.0,1547196877.0,1547195605.0,1547195605.0,1547195869.0,1547196877.0,1547196877.0
165.40.126.65,30.0,504799051.0,587631875.0,476117199.0,315394714.0,445941329.0,188857358.0,584187892.0,504844985.0,587630540.0,437495395.0,587631904.0,384274798.0,384274798.0
31.122.23.145,11.0,1547427506.0,1547428994.0,1547431139.0,1547430147.0,1547428994.0,1547428994.0,1547429292.0,1547429909.0,1547427506.0,1547429909.0,1547431139.0,1547429292.0,1547429292.0
179.111.198.39,13.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
132.203.49.99,11.0,1547427506.0,1547427506.0,1547428994.0,1547430147.0,1547428994.0,1547430147.0,1547429909.0,1547427506.0,1547428994.0,1547428994.0,1547430644.0,1547428994.0,1547428994.0
139.95.253.152,50.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0
208.13.200.96,50.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0,1547018010.0
156.200.44.129,10.0,1531787977.0,1531787589.0,1531801122.0,1531801122.0,1531801122.0,1531787977.0,1531801305.0,1531801305.0,1531787977.0,1531787977.0,1531801305.0,1531801305.0,1531801305.0
71.96.164.78,20.0,548679473.0,365062249.0,445936987.0,442359098.0,584188783.0,504798616.0,557530851.0,481384080.0,584299940.0,504905686.0,519855675.0,504900599.0,504900599.0
251.19.216.80,20.0,413826920.0,504800297.0,1547175428.0,557540635.0,377348803.0,188862738.0,504912243.0,442359126.0,1547172074.0,441649237.0,188857038.0,488879190.0,488879190.0
51.31.108.204,13.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
52.28.22.21,80.0,1547196701.0,1547195869.0,1547195605.0,1547195351.0,1547196222.0,1547196701.0,1547195869.0,1547195351.0,1547196701.0,1547196877.0,1547195605.0,1547196222.0,1547196222.0
139.112.46.70,13.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
96.79.28.235,20.0,557530413.0,557537073.0,504805700.0,413821382.0,258869590.0,413778952.0,557537073.0,514692884.0,457883922.0,442359061.0,324373093.0,324370548.0,324370548.0
202.203.231.157,11.0,1547427506.0,1547429292.0,1547430147.0,1547429909.0,1547428994.0,1547429909.0,1547430644.0,1547427506.0,1547431139.0,1547430147.0,1547430644.0,1547428994.0,1547428994.0
202.65.234.99,40.0,1543284750.0,1543285418.0,1543286718.0,1543286117.0,1543284750.0,1543286718.0,1543286117.0,1543284750.0,1543284750.0,1543285418.0,1543286062.0,1543285418.0,1543285418.0
35.247.113.90,50.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0
68.188.18.145,40.0,1543285418.0,1543285418.0,1543285418.0,1543286640.0,1543286117.0,1543286718.0,1543286600.0,1543286640.0,1543286062.0,1543286600.0,1543284750.0,1543286600.0,1543286600.0
238.161.61.35,70.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
158.117.201.223,30.0,445938471.0,256898268.0,481214102.0,504905636.0,557537073.0,256912171.0,445940997.0,445935969.0,437498609.0,256891187.0,445941287.0,456286233.0,456286233.0
186.236.136.19,10.0,1531801122.0,1531801122.0,1531801122.0,1531801305.0,1531787977.0,1531801122.0,1531787977.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531787977.0,1531787977.0
123.219.158.105,70.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0
168.223.154.96,30.0,514692884.0,504906986.0,437496042.0,470909406.0,587631746.0,437618155.0,442093721.0,557537073.0,557538975.0,437498609.0,445941282.0,445938471.0,445938471.0
44.73.33.177,10.0,1531787977.0,1531801122.0,1531801305.0,1531787589.0,1531787589.0,1531787589.0,1531801122.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0,1531801305.0,1531801305.0
80.42.117.33,30.0,480614539.0,557537073.0,580821539.0,126728362.0,481389631.0,504903015.0,126535623.0,526530911.0,442092979.0,443625090.0,168931505.0,476117199.0,476117199.0
153.54.116.114,11.0,1547430644.0,1547428994.0,1547428994.0,1547428994.0,1547430644.0,1547429292.0,1547430147.0,1547427506.0,1547427506.0,1547429292.0,1547429292.0,1547430644.0,1547430644.0
222.218.15.154,20.0,557539981.0,249002677.0,442595819.0,382972583.0,469978392.0,388142167.0,590644804.0,481384259.0,594201049.0,504801350.0,1543286640.0,176474347.0,176474347.0
62.244.110.75,40.0,1543286718.0,1543286600.0,1543286718.0,1543286117.0,1543285418.0,1543286718.0,1543285418.0,1543286600.0,1543286640.0,1543284750.0,1543286117.0,1543284750.0,1543284750.0
209.151.238.215,50.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0
254.140.125.92,13.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
103.103.113.105,10.0,1531801122.0,1531787589.0,1531801305.0,1531801122.0,1531787589.0,1531787589.0,1531801305.0,1531801122.0,1531787589.0,1531787977.0,1531801305.0,1531787977.0,1531787977.0
6.42.194.49,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
123.91.171.82,13.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0
118.234.45.215,40.0,1543284750.0,1543284750.0,1543286640.0,1543286640.0,1543286718.0,1543286718.0,1543284750.0,1543286640.0,1543286062.0,1543284750.0,1543286600.0,1543286718.0,1543286718.0
126.8.7.57,50.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547014411.0,1547014411.0
36.165.41.225,50.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0
237.142.70.191,11.0,1547430644.0,1547428994.0,1547430147.0,1547427506.0,1547430147.0,1547429292.0,1547427506.0,1547430147.0,1547429292.0,1547429292.0,1547430644.0,1547429292.0,1547429292.0
16.131.228.54,13.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
124.93.179.172,70.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0
111.108.224.61,10.0,1531801305.0,1531801305.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0
114.38.40.198,40.0,1543286718.0,1543286117.0,1543286062.0,1543286640.0,1543286640.0,1543286640.0,1543286117.0,1543285418.0,1543286718.0,1543286600.0,1543286640.0,1543286640.0,1543286640.0
65.254.188.101,30.0,450179029.0,307993552.0,481387734.0,451085097.0,514693085.0,493855114.0,445936200.0,451087500.0,377352920.0,469458718.0,590439667.0,481389598.0,481389598.0
182.14.24.36,50.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0
182.139.176.205,70.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0
199.217.29.103,80.0,1547195605.0,1547195351.0,1547196222.0,1547196877.0,1547195605.0,1547195869.0,1547196701.0,1547195605.0,1547195605.0,1547195351.0,1547196877.0,1547195605.0,1547195605.0
87.10.158.4,70.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
26.246.82.183,10.0,1531787977.0,1531801305.0,1531801122.0,1531801122.0,1531801122.0,1531801305.0,1531787977.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0,1531787977.0,1531787977.0
175.31.53.137,70.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
173.44.67.202,20.0,587473342.0,587631940.0,486849474.0,587631926.0,1547170224.0,443624559.0,368671352.0,445940693.0,445934992.0,510508658.0,442359102.0,373799919.0,373799919.0
99.133.68.229,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
99.72.216.96,10.0,1531787977.0,1531787589.0,1531787589.0,1531787589.0,1531801305.0,1531787589.0,1531801305.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0,1531787589.0,1531787589.0
6.23.52.14,10.0,1531787977.0,1531801122.0,1531787589.0,1531801305.0,1531787977.0,1531801122.0,1531787589.0,1531787589.0,1531787977.0,1531787589.0,1531801305.0,1531801305.0,1531801305.0
122.101.3.35,30.0,526369875.0,557537256.0,413823233.0,570639140.0,443622844.0,383082346.0,481389487.0,504905612.0,557532603.0,307998406.0,317116218.0,324371144.0,324371144.0
51.243.219.200,20.0,256913791.0,442595824.0,557539092.0,315396261.0,454771002.0,413826920.0,445940032.0,329872223.0,442094110.0,445940703.0,557530620.0,587473420.0,587473420.0
144.171.85.79,50.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0
31.82.10.1,80.0,1547195869.0,1547195605.0,1547195351.0,1547196701.0,1547195869.0,1547195605.0,1547195869.0,1547196701.0,1547195869.0,1547195605.0,1547196222.0,1547195605.0,1547195605.0
230.183.1.23,30.0,437494330.0,587473611.0,594381089.0,514693085.0,561470571.0,442093690.0,437492426.0,594381408.0,594381472.0,256882674.0,445940040.0,504804081.0,504804081.0
8.74.154.36,50.0,1547018010.0,1547018010.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0
218.75.210.63,50.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0
252.80.188.223,70.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
69.242.39.138,20.0,469458929.0,1543286640.0,272107467.0,557529268.0,493683247.0,355693865.0,188857038.0,1547176757.0,471061791.0,1543286640.0,481384080.0,188862738.0,188862738.0
106.209.206.59,11.0,1547429909.0,1547431139.0,1547431139.0,1547431139.0,1547429909.0,1547430147.0,1547427506.0,1547431139.0,1547429292.0,1547429292.0,1547429909.0,1547428994.0,1547428994.0
52.52.113.137,20.0,481389776.0,324372946.0,481389680.0,365062249.0,1543286640.0,1543286640.0,469978143.0,557539476.0,1543286640.0,187681442.0,557534753.0,377352451.0,377352451.0
117.9.128.98,40.0,1543286117.0,1543286062.0,1543284750.0,1543286062.0,1543286600.0,1543286718.0,1543286718.0,1543284750.0,1543285418.0,1543286718.0,1543286718.0,1543285418.0,1543285418.0
243.16.137.249,13.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
18.1.228.213,40.0,1543284750.0,1543286117.0,1543285418.0,1543284750.0,1543285418.0,1543286117.0,1543286640.0,1543286117.0,1543284750.0,1543286718.0,1543284750.0,1543286117.0,1543286117.0
92.186.53.39,80.0,1547195605.0,1547196877.0,1547196701.0,1547196222.0,1547196877.0,1547196877.0,1547196222.0,1547196222.0,1547196701.0,1547195351.0,1547195869.0,1547196701.0,1547196701.0
57.219.217.59,70.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
140.158.43.35,13.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
197.35.31.9,50.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0
21.215.135.5,10.0,1531801305.0,1531787589.0,1531787977.0,1531801305.0,1531787589.0,1531801122.0,1531787589.0,1531787589.0,1531787589.0,1531801305.0,1531787589.0,1531787589.0,1531787589.0
120.43.217.58,40.0,1543284750.0,1543286640.0,1543285418.0,1543286600.0,1543284750.0,1543284750.0,1543286718.0,1543286718.0,1543286600.0,1543285418.0,1543286600.0,1543286117.0,1543286117.0
166.114.178.103,13.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
239.100.22.197,30.0,441576111.0,587630540.0,557537073.0,384274798.0,476117199.0,557537073.0,445940079.0,481210445.0,188852428.0,454771022.0,377359870.0,481897660.0,481897660.0
76.92.92.232,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
214.18.173.36,13.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0
38.196.12.55,70.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
251.61.199.249,20.0,324370548.0,481389782.0,557538782.0,1543286640.0,324373157.0,324372439.0,557529870.0,469978997.0,383038911.0,442595800.0,587631952.0,1547170050.0,1547170050.0
2.19.227.203,11.0,1547431139.0,1547429292.0,1547428994.0,1547427506.0,1547430644.0,1547429909.0,1547429292.0,1547429909.0,1547430147.0,1547429909.0,1547429909.0,1547427506.0,1547427506.0
234.109.246.237,11.0,1547428994.0,1547429909.0,1547428994.0,1547429292.0,1547429909.0,1547430147.0,1547431139.0,1547428994.0,1547429292.0,1547431139.0,1547430644.0,1547430644.0,1547430644.0
11.102.31.123,30.0,504808521.0,590440834.0,519855626.0,445940038.0,587631904.0,451087524.0,590440834.0,307998406.0,504904478.0,324361412.0,587631875.0,315393183.0,315393183.0
14.15.85.149,13.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
36.203.170.173,40.0,1543286640.0,1543286640.0,1543285418.0,1543286117.0,1543285418.0,1543284750.0,1543284750.0,1543286718.0,1543286640.0,1543286718.0,1543286640.0,1543286600.0,1543286600.0
204.214.90.141,10.0,1531787589.0,1531787589.0,1531787589.0,1531801122.0,1531801122.0,1531801122.0,1531787977.0,1531787589.0,1531801122.0,1531801305.0,1531787589.0,1531787977.0,1531787977.0
44.251.109.172,30.0,438056814.0,437495533.0,307998406.0,413778739.0,519491217.0,445938006.0,437613510.0,590439031.0,384274798.0,454771037.0,481211916.0,437618155.0,437618155.0
177.32.44.198,10.0,1531787589.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531801122.0,1531801305.0,1531801122.0,1531801305.0,1531787589.0,1531801305.0,1531801305.0
29.222.122.54,80.0,1547196222.0,1547195869.0,1547196701.0,1547195605.0,1547195351.0,1547195869.0,1547196877.0,1547195605.0,1547195869.0,1547196222.0,1547196222.0,1547196222.0,1547196222.0
131.26.6.212,80.0,1547196877.0,1547195869.0,1547196701.0,1547196701.0,1547195605.0,1547196877.0,1547196701.0,1547196701.0,1547196877.0,1547196701.0,1547195351.0,1547195605.0,1547195605.0
128.87.192.179,30.0,315393830.0,442093105.0,557534813.0,557537073.0,504910258.0,442093255.0,590439667.0,476117185.0,584187892.0,504903015.0,377315654.0,557536457.0,557536457.0
69.174.134.146,13.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0
